index,Avg Temp,Min Temp,Max Temp,Precip
2018-02-17,2.39,-1.0,7.39,0.0
2018-02-18,1.78,-2.61,8.0,0.0
2018-02-19,1.78,-0.39,4.0,0.0
2018-02-20,1.72,-2.0,5.0,1.0
2018-02-21,-0.39,-4.0,4.28,0.0
2018-02-22,-0.17,-4.5,4.22,0.0
2018-02-23,-0.94,-4.39,3.0,0.0
2018-02-24,-0.39,-4.22,5.11,0.0
2018-02-25,-2.11,-4.39,1.0,0.0
2018-02-26,-3.94,-7.0,-0.72,0.0
2018-02-27,-4.72,-7.28,-0.61,0.0
2018-02-28,-5.89,-10.11,-2.0,0.0
2018-03-01,-2.89,-7.0,1.0,0.0
2018-03-02,-2.56,-3.28,-1.72,0.0
2018-03-03,0.39,-4.0,5.5,4.0
2018-03-04,5.61,0.28,11.0,0.0
2018-03-05,6.72,2.0,12.0,3.0
2018-03-06,6.61,2.0,11.39,0.0
2018-03-07,5.33,3.28,7.89,0.0
2018-03-08,5.22,2.0,8.5,6.0
2018-03-09,6.67,3.0,9.11,5.0
2018-03-10,11.56,7.5,14.28,2.0
2018-03-11,11.78,9.0,15.89,1.0
2018-03-12,10.0,7.78,13.28,4.0
2018-03-13,6.0,4.0,8.39,1.0
2018-03-14,7.89,2.5,13.0,3.0
2018-03-15,7.06,5.0,9.0,0.0
2018-03-16,7.5,2.0,12.61,7.0
2018-03-17,-1.22,-2.39,2.0,0.0
2018-03-18,-1.22,-2.5,0.22,0.0
2018-03-19,-0.78,-4.0,3.0,0.0
2018-03-20,2.39,-4.28,8.0,0.0
2018-03-21,3.0,-1.28,7.5,0.0
2018-03-22,5.22,2.0,7.0,0.0
2018-03-23,5.67,4.0,7.22,6.0
2018-03-24,7.61,4.72,12.22,0.0
2018-03-25,7.11,1.22,13.39,0.0
2018-03-26,6.06,1.5,11.11,0.0
2018-03-27,6.0,0.28,9.28,0.0
2018-03-28,6.78,4.0,10.39,5.0
2018-03-29,7.11,3.89,10.72,8.0
2018-03-30,8.0,4.39,14.0,0.0
2018-03-31,7.06,3.39,13.22,5.0
2018-04-01,5.94,4.0,8.22,3.0
2018-04-02,9.28,3.72,15.0,1.0
2018-04-03,12.0,9.0,16.0,1.0
2018-04-04,10.39,7.5,14.89,1.0
2018-04-05,6.89,3.0,10.0,3.0
2018-04-06,9.28,2.0,16.61,1.0
2018-04-07,14.44,7.22,21.39,0.0
2018-04-08,15.94,8.28,23.28,0.0
2018-04-09,13.39,10.0,17.61,0.0
2018-04-10,13.83,10.72,19.72,0.0
2018-04-11,10.44,7.0,13.0,2.0
2018-04-12,9.72,7.0,13.0,0.0
2018-04-13,10.78,6.0,16.0,0.0
2018-04-14,11.94,5.78,17.61,0.0
2018-04-15,13.72,10.0,17.5,7.0
2018-04-16,12.06,7.89,17.0,1.0
2018-04-17,14.11,7.0,20.28,0.0
2018-04-18,17.89,8.89,25.0,0.0
2018-04-19,20.17,10.72,28.0,0.0
2018-04-20,19.78,12.0,27.0,0.0
2018-04-21,16.72,9.5,24.0,0.0
2018-04-22,19.28,9.89,26.39,0.0
2018-04-23,14.17,9.0,17.72,0.0
2018-04-24,12.39,8.5,16.0,0.0
2018-04-25,12.56,8.78,16.0,0.0
2018-04-26,10.17,5.78,14.72,1.0
2018-04-27,11.94,4.78,17.72,2.0
2018-04-28,12.67,7.0,16.61,0.0
2018-04-29,9.61,5.61,12.0,0.0
2018-04-30,9.11,4.78,13.0,27.0
2018-05-01,8.67,5.0,13.39,10.0
2018-05-02,11.0,5.0,16.39,1.0
2018-05-03,11.11,6.72,16.0,1.0
2018-05-04,12.0,4.28,19.0,0.0
2018-05-05,15.28,7.0,22.28,0.0
2018-05-06,18.06,8.22,26.5,0.0
2018-05-07,19.5,12.0,26.0,0.0
2018-05-08,20.33,11.28,27.5,0.0
2018-05-09,17.78,12.78,23.89,0.0
2018-05-10,12.56,6.0,16.22,0.0
2018-05-11,12.94,5.0,19.72,0.0
2018-05-12,17.39,9.39,23.89,0.0
2018-05-13,12.22,11.0,14.61,0.0
2018-05-14,13.28,10.89,19.0,2.0
2018-05-15,17.44,11.0,24.39,0.0
2018-05-16,15.22,10.78,21.5,0.0
2018-05-17,11.89,7.0,17.11,0.0
2018-05-18,10.44,5.5,16.0,0.0
2018-05-19,10.0,4.39,14.5,0.0
2018-05-20,14.56,6.72,24.0,0.0
2018-05-21,17.11,12.39,24.39,0.0
2018-05-22,16.83,11.61,24.0,2.0
2018-05-23,17.44,13.39,23.0,6.0
2018-05-24,17.5,13.0,23.39,14.0
2018-05-25,19.39,12.89,25.0,51.0
2018-05-26,21.89,13.89,28.0,0.0
2018-05-27,21.67,16.89,27.11,0.0
2018-05-28,22.67,16.0,28.5,1.0
2018-05-29,20.5,16.0,25.0,0.0
2018-05-30,21.22,14.61,26.39,0.0
2018-05-31,20.83,18.39,25.0,0.0
2018-06-01,17.67,16.0,19.5,2.0
2018-06-02,16.83,14.72,20.0,9.0
2018-06-03,18.83,12.78,24.5,0.0
2018-06-04,19.22,14.72,25.0,0.0
2018-06-05,16.28,13.0,19.39,0.0
2018-06-06,19.78,10.61,27.78,0.0
2018-06-07,20.17,16.89,24.11,0.0
2018-06-08,18.28,15.0,23.0,3.0
2018-06-09,19.17,14.72,24.5,0.0
2018-06-10,19.83,15.61,25.0,0.0
2018-06-11,17.94,14.0,23.0,0.0
2018-06-12,14.94,11.0,18.72,0.0
2018-06-13,14.17,9.72,18.39,0.0
2018-06-14,15.33,9.89,19.28,0.0
2018-06-15,17.28,10.0,23.39,0.0
2018-06-16,16.72,11.61,22.39,0.0
2018-06-17,15.89,12.5,18.78,0.0
2018-06-18,17.22,14.78,20.72,0.0
2018-06-19,17.67,13.78,20.28,0.0
2018-06-20,21.0,16.72,27.0,0.0
2018-06-21,14.72,9.0,18.0,0.0
2018-06-22,12.83,9.0,16.72,0.0
2018-06-23,14.61,7.5,20.61,0.0
2018-06-24,15.11,10.78,20.22,0.0
2018-06-25,17.0,10.89,23.0,0.0
2018-06-26,16.83,10.0,24.11,0.0
2018-06-27,19.33,11.5,26.28,0.0
2018-06-28,21.0,13.78,27.39,0.0
2018-06-29,21.39,13.5,28.11,0.0
2018-06-30,21.5,12.28,29.28,0.0
2018-07-01,22.28,15.72,28.22,0.0
2018-07-02,20.94,12.0,28.0,0.0
2018-07-03,21.39,12.28,29.28,0.0
2018-07-04,21.61,15.5,28.0,0.0
2018-07-05,20.56,15.0,26.28,2.0
2018-07-06,21.33,15.0,27.78,0.0
2018-07-07,21.17,14.5,27.11,0.0
2018-07-08,19.28,13.61,25.11,0.0
2018-07-09,19.0,12.72,24.5,0.0
2018-07-10,15.17,14.0,16.72,0.0
2018-07-11,17.44,11.78,23.22,0.0
2018-07-12,19.11,14.0,24.78,0.0
2018-07-13,19.0,12.39,25.78,0.0
2018-07-14,20.33,12.72,27.22,0.0
2018-07-15,22.06,13.22,29.0,4.0
2018-07-16,22.39,13.72,30.0,0.0
2018-07-17,20.56,15.0,26.28,0.0
2018-07-18,19.17,10.89,25.39,0.0
2018-07-19,20.06,11.78,26.5,0.0
2018-07-20,19.78,12.39,26.11,0.0
2018-07-21,21.11,15.72,27.0,0.0
2018-07-22,21.44,12.28,28.0,0.0
2018-07-23,24.28,19.0,29.39,0.0
2018-07-24,24.78,15.89,31.0,0.0
2018-07-25,26.06,19.72,32.11,0.0
2018-07-26,24.78,18.89,36.0,0.0
2018-07-27,26.56,20.0,35.22,29.0
2018-07-28,21.06,16.0,25.0,0.0
2018-07-29,21.44,15.39,27.0,3.0
2018-07-30,23.39,18.0,29.61,0.0
2018-07-31,22.44,18.0,27.22,0.0
2018-08-01,21.72,14.61,28.72,0.0
2018-08-02,22.83,16.22,29.78,0.0
2018-08-03,24.61,15.28,32.72,0.0
2018-08-04,23.11,17.0,30.61,0.0
2018-08-05,21.33,15.5,27.39,0.0
2018-08-06,24.39,13.5,33.0,0.0
2018-08-07,26.67,16.0,34.72,0.0
2018-08-08,19.39,14.0,23.0,2.0
2018-08-09,17.06,13.0,22.89,3.0
2018-08-10,17.39,12.39,22.78,2.0
2018-08-11,16.78,12.0,22.0,4.0
2018-08-12,21.33,13.39,28.0,0.0
2018-08-13,18.17,16.0,22.0,7.0
2018-08-14,18.44,15.61,22.11,3.0
2018-08-15,18.22,15.61,21.11,0.0
2018-08-16,20.0,14.78,26.61,0.0
2018-08-17,17.61,13.0,22.61,1.0
2018-08-18,17.33,12.0,21.11,26.0
2018-08-19,19.17,13.39,24.22,0.0
2018-08-20,20.17,18.22,22.78,0.0
2018-08-21,21.22,15.5,26.0,0.0
2018-08-22,20.28,16.0,25.0,0.0
2018-08-23,18.39,14.0,23.0,0.0
2018-08-24,16.5,12.0,19.0,1.0
2018-08-25,13.33,9.89,17.89,1.0
2018-08-26,14.17,8.0,18.5,2.0
2018-08-27,16.83,13.39,19.11,3.0
2018-08-28,17.0,12.0,21.0,2.0
2018-08-29,15.67,10.89,22.0,0.0
2018-08-30,15.89,12.0,19.39,3.0
2018-08-31,14.28,9.0,19.22,3.0
2018-09-01,14.17,6.78,20.5,0.0
2018-09-02,15.56,7.39,23.0,0.0
2018-09-03,17.0,14.0,20.0,0.0
2018-09-04,19.44,17.0,24.61,0.0
2018-09-05,19.89,16.0,24.22,0.0
2018-09-06,17.83,13.0,22.0,0.0
2018-09-07,14.72,10.78,18.0,0.0
2018-09-08,14.72,10.0,19.61,1.0
2018-09-09,18.33,12.5,25.0,0.0
2018-09-10,17.89,14.0,23.39,0.0
2018-09-11,20.06,14.22,26.22,0.0
2018-09-12,15.83,13.0,20.22,0.0
2018-09-13,14.61,10.0,18.72,1.0
2018-09-14,13.61,6.0,19.28,0.0
2018-09-15,15.39,10.72,21.11,0.0
2018-09-16,16.61,10.5,23.0,0.0
2018-09-17,17.11,10.78,26.0,0.0
2018-09-18,21.5,14.0,26.28,0.0
2018-09-19,19.33,14.0,24.72,0.0
2018-09-20,19.61,14.0,25.0,0.0
2018-09-21,16.06,12.0,20.28,0.0
2018-09-22,12.22,10.0,16.28,2.0
2018-09-23,10.72,9.0,12.0,5.0
2018-09-24,7.33,5.0,9.0,0.0
2018-09-25,9.83,3.39,15.72,3.0
2018-09-26,11.5,4.5,19.22,0.0
2018-09-27,13.39,5.0,22.0,0.0
2018-09-28,11.44,6.0,16.11,0.0
2018-09-29,8.89,2.39,15.0,0.0
2018-09-30,9.78,2.0,16.0,0.0
2018-10-01,9.67,6.0,13.0,0.0
2018-10-02,11.94,6.0,17.0,2.0
2018-10-03,13.11,10.5,16.11,1.0
2018-10-04,14.33,9.0,19.39,0.0
2018-10-05,13.94,7.0,22.0,0.0
2018-10-06,16.39,11.28,23.0,0.0
2018-10-07,11.78,6.0,15.0,1.0
2018-10-08,9.72,3.0,16.28,0.0
2018-10-09,12.44,4.22,20.0,0.0
2018-10-10,15.28,7.89,22.28,35.0
2018-10-11,19.06,14.28,24.0,0.0
2018-10-12,18.11,13.0,23.0,2.0
2018-10-13,19.39,16.0,25.0,0.0
2018-10-14,18.89,15.89,23.61,0.0
2018-10-15,18.0,12.0,24.0,0.0
2018-10-16,16.56,10.0,24.11,0.0
2018-10-17,14.44,10.0,19.39,0.0
2018-10-18,12.61,9.61,17.28,0.0
2018-10-19,11.83,7.0,15.11,0.0
2018-10-20,8.72,4.0,14.0,0.0
2018-10-21,9.61,3.0,16.39,0.0
2018-10-22,11.44,4.72,15.0,0.0
2018-10-23,10.22,4.5,15.0,0.0
2018-10-24,14.0,11.39,16.11,0.0
2018-10-25,11.72,10.0,13.22,0.0
2018-10-26,9.56,6.0,12.0,1.0
2018-10-27,6.33,2.0,9.22,2.0
2018-10-28,3.28,1.0,6.22,1.0
2018-10-29,3.89,1.61,6.0,0.0
2018-10-30,5.33,2.5,8.5,3.0
2018-10-31,7.61,3.0,11.22,20.0
2018-11-01,10.17,8.89,12.11,0.0
2018-11-02,7.22,2.89,11.0,2.0
2018-11-03,4.44,0.89,10.0,0.0
2018-11-04,6.78,0.0,13.0,0.0
2018-11-05,9.33,5.61,14.0,0.0
2018-11-06,14.33,11.89,18.78,0.0
2018-11-07,10.89,9.0,13.22,0.0
2018-11-08,9.33,5.5,13.0,1.0
2018-11-09,9.22,4.89,13.0,0.0
2018-11-10,11.61,10.0,12.28,0.0
2018-11-11,11.39,9.89,13.11,3.0
2018-11-12,10.0,8.78,11.0,11.0
2018-11-13,10.06,7.0,13.0,10.0
2018-11-14,8.72,6.0,13.0,0.0
2018-11-15,8.06,3.0,15.0,0.0
2018-11-16,5.56,4.89,6.22,0.0
2018-11-17,5.4399999999999995,4.191428571428571,6.76,0.0
2018-11-18,5.319999999999999,3.492857142857143,7.3,0.0
2018-11-19,5.199999999999999,2.794285714285714,7.84,0.0
2018-11-20,5.08,2.0957142857142856,8.379999999999999,0.0
2018-11-21,4.96,1.3971428571428572,8.92,0.0
2018-11-22,4.84,0.6985714285714284,9.46,0.0
2018-11-23,4.72,0.0,10.0,0.0
2018-11-24,3.17,1.78,4.22,0.0
2018-11-25,3.28,2.0,4.0,6.0
2018-11-26,4.61,3.0,6.0,0.0
2018-11-27,4.28,3.0,6.0,4.0
2018-11-28,7.67,5.72,11.0,0.0
2018-11-29,10.78,9.61,12.0,2.0
2018-11-30,9.61,7.0,11.39,2.0
2018-12-01,7.44,5.0,10.0,0.0
2018-12-02,12.39,8.89,14.0,2.0
2018-12-03,12.28,8.0,14.0,10.0
2018-12-04,6.61,3.0,9.0,5.0
2018-12-05,7.5,2.78,10.22,1.0
2018-12-06,11.44,9.61,12.28,1.0
2018-12-07,10.11,6.72,12.0,1.0
2018-12-08,8.89,6.0,11.0,10.0
2018-12-09,8.39,5.0,10.0,9.0
2018-12-10,5.56,3.61,8.0,3.0
2018-12-11,3.72,1.78,7.0,1.0
2018-12-12,1.22,-0.5,3.0,0.0
2018-12-13,-0.28,-3.0,2.28,0.0
2018-12-14,-0.56,-3.22,1.22,0.0
2018-12-15,0.28,-0.5,1.0,0.0
2018-12-16,2.28,0.0,4.0,6.0
2018-12-17,6.5,2.39,9.0,2.0
2018-12-18,7.22,5.78,9.0,0.0
2018-12-19,7.56,6.0,9.22,0.0
2018-12-20,7.61,6.11,8.28,0.0
2018-12-21,10.72,7.5,13.0,1.0
2018-12-22,9.94,7.61,11.22,16.0
2018-12-23,9.06,6.89,12.0,4.0
2018-12-24,5.22,1.0,7.28,9.0
2018-12-25,1.17,-1.0,5.28,1.0
2018-12-26,0.5,-1.5,5.0,0.0
2018-12-27,1.22,-1.28,5.0,0.0
2018-12-28,0.72,-1.39,3.0,0.0
2018-12-29,5.39,1.72,9.0,0.0
2018-12-30,6.72,4.0,9.0,0.0
2018-12-31,8.89,8.0,10.0,0.0
2019-01-01,6.94,5.0,8.28,1.0
2019-01-02,4.78,3.39,6.0,0.0
2019-01-03,4.0,2.0,5.11,0.0
2019-01-04,3.56,2.0,5.0,0.0
2019-01-05,5.33,3.11,6.0,0.0
2019-01-06,4.56,3.0,6.0,1.0
2019-01-07,6.17,1.28,9.0,0.0
2019-01-08,6.61,4.61,9.28,2.0
2019-01-09,4.17,2.0,6.11,3.0
2019-01-10,2.44,0.89,4.11,1.0
2019-01-11,5.17,1.61,8.0,0.0
2019-01-12,6.78,4.89,8.0,3.0
2019-01-13,8.5,6.89,10.0,1.0
2019-01-14,6.06,4.0,8.0,9.0
2019-01-15,5.67,2.28,7.0,1.0
2019-01-16,5.67,4.89,6.28,0.0
2019-01-17,3.72,1.0,6.0,2.0
2019-01-18,0.44,-2.0,2.0,8.0
2019-01-19,-0.56,-2.39,2.22,0.0
2019-01-20,-2.17,-5.0,2.0,0.0
2019-01-21,-2.11,-6.0,3.22,0.0
2019-01-22,-1.28,-3.28,0.0,0.0
2019-01-23,-1.17,-2.0,0.0,1.0
2019-01-24,-0.33,-2.0,1.39,1.0
2019-01-25,0.72,-3.0,5.0,0.0
2019-01-26,6.39,2.11,8.0,1.0
2019-01-27,5.22,3.0,7.5,2.0
2019-01-28,3.17,1.0,6.0,8.0
2019-01-29,1.56,-0.5,4.0,16.0
2019-01-30,0.22,-1.0,2.11,0.0
2019-01-31,-1.61,-4.0,-0.61,2.0
2019-02-01,2.0,-2.0,5.5,0.0
2019-02-02,1.61,0.0,3.0,3.0
2019-02-03,2.39,0.0,6.0,18.0
2019-02-04,1.61,-0.39,4.0,0.0
2019-02-05,3.44,1.78,6.0,0.0
2019-02-06,5.28,1.61,8.0,0.0
2019-02-07,7.83,5.78,9.39,3.0
2019-02-08,7.72,5.61,9.39,4.0
2019-02-09,7.94,6.39,9.39,5.0
2019-02-10,7.28,4.61,10.0,5.0
2019-02-11,4.5,1.0,7.0,12.0
2019-02-12,3.56,0.0,8.11,0.0
2019-02-13,3.78,0.61,8.0,0.0
2019-02-14,5.83,-1.22,13.22,0.0
2019-02-15,8.22,0.0,16.28,0.0
2019-02-16,8.0,3.0,15.0,0.0
2019-02-17,9.44,3.39,16.0,0.0
2019-02-18,9.28,4.72,15.0,0.0
2019-02-19,7.78,4.0,11.0,0.0
2019-02-20,6.72,3.0,11.0,0.0
2019-02-21,9.17,4.72,13.0,0.0
2019-02-22,8.33,5.39,12.0,0.0
2019-02-23,7.94,3.89,13.0,0.0
2019-02-24,8.0,0.0,15.0,0.0
2019-02-25,9.72,2.72,18.0,0.0
2019-02-26,10.78,2.0,18.0,0.0
2019-02-27,10.83,2.72,18.0,0.0
2019-02-28,8.72,4.72,12.0,0.0
2019-03-01,6.89,6.0,9.0,1.0
2019-03-02,8.33,5.89,11.0,2.0
2019-03-03,11.06,9.0,13.0,0.0
2019-03-04,8.67,5.0,13.0,3.0
2019-03-05,6.94,3.89,10.78,4.0
2019-03-06,10.0,8.0,12.0,2.0
2019-03-07,8.67,6.72,11.0,1.0
2019-03-08,7.94,5.78,11.0,13.0
2019-03-09,9.61,7.0,12.22,4.0
2019-03-10,8.0,4.0,12.0,1.0
2019-03-11,5.22,2.61,8.0,10.0
2019-03-12,7.0,4.0,10.0,1.0
2019-03-13,6.56,4.39,9.39,1.0
2019-03-14,8.28,6.0,12.0,3.0
2019-03-15,10.06,6.72,12.11,14.0
2019-03-16,10.39,7.78,12.0,8.0
2019-03-17,6.61,3.0,10.0,3.0
2019-03-18,5.0,0.89,9.39,4.0
2019-03-19,6.0,0.0,10.28,1.0
2019-03-20,8.89,4.5,13.0,0.0
2019-03-21,9.22,3.5,14.28,0.0
2019-03-22,10.0,3.0,18.0,0.0
2019-03-23,9.0,6.0,11.0,0.0
2019-03-24,7.67,4.61,11.0,0.0
2019-03-25,7.17,4.39,10.0,1.0
2019-03-26,7.28,3.0,10.0,0.0
2019-03-27,7.67,3.0,11.0,0.0
2019-03-28,9.0,6.0,12.0,0.0
2019-03-29,10.5,1.78,17.0,0.0
2019-03-30,12.67,6.39,18.0,0.0
2019-03-31,8.89,4.72,13.22,0.0
2019-04-01,9.06,1.0,16.0,0.0
2019-04-02,10.28,5.0,16.0,0.0
2019-04-03,6.06,2.72,9.22,3.0
2019-04-04,5.83,1.89,10.0,3.0
2019-04-05,7.61,-0.72,13.0,0.0
2019-04-06,9.89,6.89,14.0,0.0
2019-04-07,13.11,7.61,19.39,0.0
2019-04-08,10.0,8.22,12.0,0.0
2019-04-09,9.78,7.0,11.28,1.0
2019-04-10,7.61,1.0,13.0,5.0
2019-04-11,5.17,-1.28,11.0,0.0
2019-04-12,4.06,-0.11,8.0,0.0
2019-04-13,2.56,-3.0,7.0,0.0
2019-04-14,3.78,-2.11,10.0,0.0
2019-04-15,8.72,0.39,16.0,0.0
2019-04-16,11.89,5.5,18.0,0.0
2019-04-17,11.94,9.0,15.0,0.0
2019-04-18,14.78,5.89,21.0,0.0
2019-04-19,16.67,8.5,23.28,0.0
2019-04-20,16.56,6.72,24.0,0.0
2019-04-21,16.83,7.78,24.0,0.0
2019-04-22,17.72,8.28,24.0,0.0
2019-04-23,15.5,9.72,21.0,0.0
2019-04-24,15.72,10.0,23.0,0.0
2019-04-25,11.56,8.0,16.0,2.0
2019-04-26,12.0,6.61,17.0,3.0
2019-04-27,9.94,8.0,12.0,0.0
2019-04-28,8.39,4.61,11.39,3.0
2019-04-29,9.67,2.0,16.0,3.0
2019-04-30,10.78,7.0,15.0,0.0
2019-05-01,9.83,2.78,15.0,0.0
2019-05-02,9.11,4.78,12.0,0.0
2019-05-03,8.78,5.0,11.22,7.0
2019-05-04,6.0,3.0,10.0,4.0
2019-05-05,6.33,2.39,11.0,7.0
2019-05-06,7.0,1.78,11.0,1.0
2019-05-07,9.0,2.61,14.0,1.0
2019-05-08,10.11,8.0,14.0,0.0
2019-05-09,11.11,7.0,15.22,2.0
2019-05-10,10.89,8.78,14.0,1.0
2019-05-11,10.67,6.0,15.0,5.0
2019-05-12,9.0,3.5,14.0,1.0
2019-05-13,9.5,2.39,16.0,0.0
2019-05-14,10.22,3.0,16.0,0.0
2019-05-15,11.44,5.0,16.22,0.0
2019-05-16,11.67,5.28,16.39,0.0
2019-05-17,10.72,8.78,13.0,0.0
2019-05-18,13.94,6.89,20.0,0.0
2019-05-19,13.72,11.0,18.0,0.0
2019-05-20,11.39,10.0,13.0,2.0
2019-05-21,12.22,8.0,17.0,1.0
2019-05-22,13.72,7.89,19.11,0.0
2019-05-23,16.33,8.0,22.0,0.0
2019-05-24,16.28,10.0,22.22,0.0
2019-05-25,12.94,7.0,18.0,0.0
2019-05-26,14.83,8.89,20.11,3.0
2019-05-27,15.17,12.0,18.28,2.0
2019-05-28,11.44,6.0,15.0,2.0
2019-05-29,13.33,5.5,19.0,33.0
2019-05-30,16.67,12.39,21.0,0.0
2019-05-31,16.61,12.11,20.0,0.0
2019-06-01,20.0,11.89,26.5,0.0
2019-06-02,22.72,15.0,29.11,0.0
2019-06-03,17.44,13.0,20.0,0.0
2019-06-04,18.5,11.22,26.11,0.0
2019-06-05,14.94,10.0,18.0,2.0
2019-06-06,13.22,9.89,18.0,16.0
2019-06-07,14.17,9.5,21.0,8.0
2019-06-08,14.0,10.0,17.0,0.0
2019-06-09,14.11,8.61,19.0,2.0
2019-06-10,15.33,10.5,21.0,0.0
2019-06-11,14.17,8.72,18.28,17.0
2019-06-12,13.89,11.0,18.28,0.0
2019-06-13,13.94,10.0,19.0,8.0
2019-06-14,17.22,9.72,23.0,9.0
2019-06-15,15.89,12.0,21.0,1.0
2019-06-16,16.33,11.78,21.0,24.0
2019-06-17,19.17,11.39,25.11,0.0
2019-06-18,20.94,14.22,27.0,0.0
2019-06-19,19.56,16.0,27.0,0.0
2019-06-20,16.78,11.0,20.22,4.0
2019-06-21,15.0,9.89,20.0,0.0
2019-06-22,16.67,8.78,23.0,0.0
2019-06-23,21.56,12.5,28.0,0.0
2019-06-24,24.61,18.72,31.0,0.0
2019-06-25,25.61,19.0,31.22,0.0
2019-06-26,20.06,16.0,26.0,0.0
2019-06-27,18.5,13.0,24.22,0.0
2019-06-28,18.56,10.39,25.0,0.0
2019-06-29,23.72,12.39,31.39,0.0
2019-06-30,22.44,17.0,25.11,0.0
2019-07-01,18.06,13.0,23.0,0.0
2019-07-02,17.22,11.28,22.0,0.0
2019-07-03,15.5,10.0,21.0,0.0
2019-07-04,16.17,8.0,22.28,0.0
2019-07-05,19.0,12.61,26.0,0.0
2019-07-06,19.0,13.0,25.39,0.0
2019-07-07,15.78,10.0,20.0,0.0
2019-07-08,13.94,7.72,18.61,0.0
2019-07-09,14.67,6.72,21.0,0.0
2019-07-10,17.61,10.22,23.0,0.0
2019-07-11,19.61,15.39,25.0,0.0
2019-07-12,17.61,14.22,21.22,0.0
2019-07-13,16.89,13.72,21.0,12.0
2019-07-14,15.83,11.0,19.0,1.0
2019-07-15,14.22,9.61,18.0,0.0
2019-07-16,15.44,10.22,20.11,0.0
2019-07-17,18.0,9.0,25.0,0.0
2019-07-18,18.94,14.5,23.0,0.0
2019-07-19,19.89,15.0,24.0,0.0
2019-07-20,21.11,17.0,27.0,0.0
2019-07-21,19.33,14.89,25.0,8.0
2019-07-22,21.56,14.0,28.0,0.0
2019-07-23,25.83,14.28,34.28,0.0
2019-07-24,28.83,20.78,37.0,0.0
2019-07-25,29.67,18.78,40.0,0.0
2019-07-26,27.0,19.0,33.0,1.0
2019-07-27,18.94,17.72,20.11,3.0
2019-07-28,17.22,14.72,19.0,37.0
2019-07-29,19.17,13.0,25.0,7.0
2019-07-30,20.94,13.72,26.0,0.0
2019-07-31,18.22,14.89,22.28,0.0
2019-08-01,18.83,14.0,23.0,0.0
2019-08-02,18.17,13.0,22.0,0.0
2019-08-03,18.22,14.61,21.0,4.0
2019-08-04,20.17,12.78,26.0,0.0
2019-08-05,21.61,18.0,25.11,0.0
2019-08-06,19.83,15.0,23.28,0.0
2019-08-07,19.56,14.61,24.0,0.0
2019-08-08,19.06,14.78,24.0,0.0
2019-08-09,21.22,17.11,25.0,0.0
2019-08-10,21.0,16.0,25.0,1.0
2019-08-11,17.5,13.0,20.0,0.0
2019-08-12,15.78,12.0,22.22,0.0
2019-08-13,14.22,11.39,18.5,8.0
2019-08-14,15.67,10.0,21.22,1.0
2019-08-15,17.83,15.0,21.0,4.0
2019-08-16,17.61,13.0,22.0,2.0
2019-08-17,17.67,15.89,19.28,0.0
2019-08-18,16.72,14.61,21.0,3.0
2019-08-19,16.5,12.0,20.0,9.0
2019-08-20,16.22,11.0,21.22,0.0
2019-08-21,16.39,9.0,22.11,0.0
2019-08-22,18.17,9.39,24.22,0.0
2019-08-23,19.39,10.72,27.0,0.0
2019-08-24,22.0,12.61,29.0,0.0
2019-08-25,23.22,14.0,31.0,0.0
2019-08-26,23.83,15.0,31.0,0.0
2019-08-27,25.67,17.5,33.0,0.0
2019-08-28,23.22,19.0,29.0,0.0
2019-08-29,18.94,13.0,23.0,2.0
2019-08-30,17.44,10.28,24.0,2.0
2019-08-31,20.39,11.39,31.0,0.0
2019-09-01,16.78,10.0,21.0,1.0
2019-09-02,15.39,9.0,21.0,0.0
2019-09-03,15.89,12.72,19.0,0.0
2019-09-04,15.89,12.5,22.0,0.0
