index,Avg Temp,Min Temp,Max Temp,Precip
2019-09-05,13.06,8.0,16.28,3.0
2019-09-06,13.56,6.89,20.0,2.0
2019-09-07,13.89,11.72,17.22,0.0
2019-09-08,13.28,9.0,17.22,4.0
2019-09-09,12.28,6.61,18.0,0.0
2019-09-10,14.39,5.78,21.0,0.0
2019-09-11,15.5,11.61,19.0,0.0
2019-09-12,19.39,16.0,23.22,2.0
2019-09-13,17.89,13.78,22.0,0.0
2019-09-14,15.67,9.39,22.0,0.0
2019-09-15,16.61,8.5,24.39,0.0
2019-09-16,16.28,12.72,21.0,0.0
2019-09-17,14.17,8.0,18.0,0.0
2019-09-18,11.56,5.5,18.0,0.0
2019-09-19,11.39,4.5,17.0,0.0
2019-09-20,12.61,3.78,20.0,0.0
2019-09-21,16.5,5.28,26.11,0.0
2019-09-22,19.67,15.0,27.0,0.0
2019-09-23,16.33,14.5,20.0,4.0
2019-09-24,15.06,13.0,18.0,0.0
2019-09-25,14.89,12.89,17.0,11.0
2019-09-26,15.94,13.78,20.0,1.0
2019-09-27,15.39,12.72,19.0,6.0
2019-09-28,14.39,13.0,17.0,1.0
2019-09-29,15.33,12.72,18.39,8.0
2019-09-30,14.56,12.61,18.28,10.0
2019-10-01,15.67,13.28,18.11,2.0
2019-10-02,10.39,8.0,14.39,19.0
2019-10-03,10.44,7.0,14.0,2.0
2019-10-04,11.89,8.72,14.28,0.0
2019-10-05,10.06,7.0,12.0,4.0
2019-10-06,11.11,9.0,16.0,1.0
2019-10-07,10.67,8.0,13.0,11.0
2019-10-08,13.22,11.5,15.0,2.0
2019-10-09,11.5,10.0,13.0,4.0
2019-10-10,12.39,9.0,16.0,1.0
2019-10-11,14.67,11.89,17.11,0.0
2019-10-12,15.78,13.5,19.0,0.0
2019-10-13,18.39,14.39,24.0,0.0
2019-10-14,16.94,11.11,22.39,1.0
2019-10-15,14.44,12.0,17.72,1.0
2019-10-16,12.72,10.0,14.22,1.0
2019-10-17,13.28,10.61,15.39,10.0
2019-10-18,12.78,10.5,14.28,0.0
2019-10-19,11.67,10.0,14.0,2.0
2019-10-20,10.44,8.78,12.0,3.0
2019-10-21,11.67,10.0,13.0,4.0
2019-10-22,12.28,10.0,15.0,6.0
2019-10-23,12.94,10.0,17.0,0.0
2019-10-24,15.11,11.89,20.0,0.0
2019-10-25,13.5,10.78,15.28,0.0
2019-10-26,16.44,14.0,19.39,0.0
2019-10-27,9.44,5.0,15.0,3.0
2019-10-28,7.78,3.5,12.22,6.0
2019-10-29,7.22,3.0,11.0,0.0
2019-10-30,4.56,1.0,9.0,0.0
2019-10-31,4.06,-0.61,9.22,0.0
2019-11-01,9.67,2.39,14.22,0.0
2019-11-02,13.11,11.0,15.0,8.0
2019-11-03,10.67,9.0,13.0,3.0
2019-11-04,10.44,8.61,13.11,7.0
2019-11-05,8.78,7.0,10.0,0.0
2019-11-06,8.56,6.72,10.0,0.0
2019-11-07,7.39,5.0,10.0,1.0
2019-11-08,5.61,2.61,10.0,5.0
2019-11-09,5.72,2.78,8.39,0.0
2019-11-10,4.06,0.0,9.28,1.0
2019-11-11,5.56,1.5,7.11,0.0
2019-11-12,5.0,3.78,7.0,3.0
2019-11-13,6.39,4.11,9.0,1.0
2019-11-14,5.39,3.72,7.0,1.0
2019-11-15,3.61,2.0,6.0,1.0
2019-11-16,3.94,1.0,6.28,0.0
2019-11-17,3.78,-0.22,7.0,0.0
2019-11-18,5.28,3.72,7.39,0.0
2019-11-19,3.89,0.0,7.28,4.0
2019-11-20,1.61,-1.39,6.0,0.0
2019-11-21,1.39,-2.11,5.0,0.0
2019-11-22,7.5,2.39,11.0,0.0
2019-11-23,5.89,4.0,7.39,0.0
2019-11-24,6.33,2.0,11.0,0.0
2019-11-25,8.17,4.5,12.0,0.0
2019-11-26,10.33,7.89,12.0,1.0
2019-11-27,10.39,9.61,11.0,9.0
2019-11-28,9.39,8.0,10.28,4.0
2019-11-29,6.39,3.0,8.22,5.0
2019-11-30,3.0,-0.22,7.0,0.0
2019-12-01,1.28,-1.0,3.0,0.0
2019-12-02,3.56,-1.28,7.61,0.0
2019-12-03,3.0,0.0,7.11,0.0
2019-12-04,2.11,-2.0,6.28,0.0
2019-12-05,0.83,-2.78,3.39,0.0
2019-12-06,5.39,1.28,9.0,0.0
2019-12-07,8.89,6.72,10.0,6.0
2019-12-08,9.17,6.0,11.0,0.0
2019-12-09,6.61,4.0,8.0,9.0
2019-12-10,4.5,1.0,7.28,8.0
2019-12-11,5.56,4.72,7.0,0.0
2019-12-12,4.22,2.0,5.11,3.0
2019-12-13,5.67,3.0,7.0,4.0
2019-12-14,6.44,4.78,8.39,7.0
2019-12-15,7.44,5.0,10.0,4.0
2019-12-16,7.33,5.22,9.0,4.0
2019-12-17,11.44,6.89,15.22,0.0
2019-12-18,7.67,5.0,10.0,1.0
2019-12-19,11.94,7.0,14.0,0.0
2019-12-20,10.94,8.0,13.0,0.0
2019-12-21,7.56,6.39,9.0,1.0
2019-12-22,8.06,6.89,9.0,1.0
2019-12-23,7.78,6.5,9.0,11.0
2019-12-24,8.83,6.0,11.11,2.0
2019-12-25,6.83,2.0,9.11,1.0
2019-12-26,3.94,0.0,7.11,1.0
2019-12-27,6.06,5.0,7.0,2.0
2019-12-28,3.17,0.0,6.0,3.0
2019-12-29,1.5,-1.72,5.0,0.0
2019-12-30,5.17,0.72,10.0,0.0
2019-12-31,3.28,1.78,5.0,0.0
2020-01-01,1.89,0.0,4.0,0.0
2020-01-02,4.06,-0.11,8.22,0.0
2020-01-03,8.28,4.0,10.0,0.0
2020-01-04,5.39,3.0,8.0,4.0
2020-01-05,6.39,5.72,7.22,0.0
2020-01-06,5.5,2.89,8.0,0.0
2020-01-07,6.89,4.5,8.22,1.0
2020-01-08,10.67,6.72,12.0,0.0
2020-01-09,11.67,10.11,13.0,4.0
2020-01-10,7.33,5.0,11.0,2.0
2020-01-11,5.22,3.0,7.0,6.0
2020-01-12,7.06,4.78,9.28,0.0
2020-01-13,7.56,5.72,10.11,0.0
2020-01-14,10.56,8.28,12.0,0.0
2020-01-15,9.61,6.0,12.0,2.0
2020-01-16,7.56,3.39,11.11,2.0
2020-01-17,8.5,5.0,10.28,0.0
2020-01-18,4.22,2.0,7.0,0.0
2020-01-19,3.61,0.61,7.11,0.0
2020-01-20,2.44,-0.61,5.0,0.0
2020-01-21,-0.67,-3.0,2.11,0.0
2020-01-22,1.11,-2.28,4.0,0.0
2020-01-23,2.61,1.0,4.0,0.0
2020-01-24,1.39,0.0,2.0,0.0
2020-01-25,1.56,-0.39,3.0,0.0
2020-01-26,6.06,0.89,10.39,0.0
2020-01-27,8.17,5.0,9.22,5.0
2020-01-28,5.11,3.0,7.0,7.0
2020-01-29,5.06,2.5,7.28,0.0
2020-01-30,8.06,4.72,12.0,0.0
2020-01-31,11.22,9.5,12.22,3.0
2020-02-01,10.67,8.0,12.0,0.0
2020-02-02,9.89,6.0,13.11,10.0
2020-02-03,9.61,5.61,11.0,2.0
2020-02-04,5.44,3.0,7.0,10.0
2020-02-05,5.06,1.0,8.0,4.0
2020-02-06,4.28,0.72,8.39,0.0
2020-02-07,4.17,-1.0,10.0,0.0
2020-02-08,8.06,4.61,11.0,0.0
2020-02-09,9.83,6.61,13.0,2.0
2020-02-10,7.89,3.89,11.0,3.0
2020-02-11,5.67,3.5,7.0,4.0
2020-02-12,4.83,3.0,8.0,0.0
2020-02-13,6.44,3.28,10.0,0.0
2020-02-14,7.5,5.72,9.28,6.0
2020-02-15,10.0,7.0,13.0,0.0
2020-02-16,12.39,7.72,17.0,0.0
2020-02-17,8.06,6.0,10.0,9.0
2020-02-18,6.72,4.89,9.0,1.0
2020-02-19,5.89,3.89,7.39,2.0
2020-02-20,7.89,3.0,10.28,2.0
2020-02-21,6.28,2.61,9.0,7.0
2020-02-22,7.89,5.72,10.11,0.0
2020-02-23,10.11,5.0,13.0,1.0
2020-02-24,8.33,4.61,12.0,5.0
2020-02-25,7.11,3.0,10.28,5.0
2020-02-26,3.44,-0.22,6.0,6.0
2020-02-27,2.06,0.0,4.0,13.0
2020-02-28,4.22,0.72,9.0,10.0
2020-02-29,8.56,4.61,13.0,3.0
2020-03-01,6.89,4.28,9.0,2.0
2020-03-02,5.89,3.89,8.0,0.0
2020-03-03,4.44,1.78,7.22,5.0
2020-03-04,5.78,2.89,8.22,1.0
2020-03-05,6.11,4.78,7.22,6.0
2020-03-06,5.39,4.0,7.0,13.0
2020-03-07,6.61,1.72,10.0,9.0
2020-03-08,8.17,6.72,10.0,1.0
2020-03-09,7.78,5.61,10.0,4.0
2020-03-10,10.5,6.0,13.0,1.0
2020-03-11,12.5,11.0,15.0,14.0
2020-03-12,9.11,5.0,13.28,15.0
2020-03-13,6.94,4.0,10.0,2.0
2020-03-14,6.89,3.0,10.0,1.0
2020-03-15,10.17,7.0,14.0,0.0
2020-03-16,8.61,4.39,12.0,0.0
2020-03-17,8.28,3.0,14.0,0.0
2020-03-18,10.39,5.5,16.0,0.0
2020-03-19,8.39,3.78,13.0,0.0
2020-03-20,7.06,4.0,9.0,0.0
2020-03-21,5.83,3.0,9.0,3.0
2020-03-22,5.28,-0.11,10.0,0.0
2020-03-23,5.33,-0.61,12.0,0.0
2020-03-24,5.39,-2.0,12.0,0.0
2020-03-25,4.78,-2.0,11.11,0.0
2020-03-26,5.5,-0.22,11.0,0.0
2020-03-27,6.94,0.0,14.0,0.0
2020-03-28,7.61,2.5,14.0,0.0
2020-03-29,4.39,-1.0,7.39,0.0
2020-03-30,3.17,-3.0,8.11,0.0
2020-03-31,4.22,-0.72,9.22,0.0
2020-04-01,4.11,-2.22,10.28,0.0
2020-04-02,5.78,-1.39,9.28,0.0
2020-04-03,7.78,4.39,10.0,0.0
2020-04-04,10.0,3.72,15.0,0.0
2020-04-05,13.72,4.72,22.0,0.0
2020-04-06,15.17,10.0,21.22,0.0
2020-04-07,13.72,5.61,20.0,0.0
2020-04-08,15.83,7.72,24.0,0.0
2020-04-09,14.78,8.0,21.11,0.0
2020-04-10,13.78,5.78,20.39,0.0
2020-04-11,14.44,5.39,22.0,0.0
2020-04-12,15.78,6.39,22.0,0.0
2020-04-13,8.78,2.0,14.22,0.0
2020-04-14,6.44,1.39,10.0,0.0
2020-04-15,9.83,0.5,17.0,0.0
2020-04-16,14.67,4.0,24.0,0.0
2020-04-17,13.72,6.72,21.0,0.0
2020-04-18,10.89,7.72,16.0,0.0
2020-04-19,10.72,6.22,15.0,4.0
2020-04-20,12.89,5.5,19.0,0.0
2020-04-21,13.89,5.72,20.0,0.0
2020-04-22,14.67,6.11,22.0,0.0
2020-04-23,15.39,6.89,23.0,0.0
2020-04-24,11.89,7.0,19.0,0.0
2020-04-25,9.78,5.61,15.0,0.0
2020-04-26,10.44,2.89,17.11,0.0
2020-04-27,13.94,4.0,22.0,0.0
2020-04-28,11.78,8.5,16.11,0.0
2020-04-29,12.17,9.0,16.0,18.0
2020-04-30,10.83,7.89,15.0,1.0
2020-05-01,10.61,7.72,14.0,4.0
2020-05-02,9.89,5.0,14.0,4.0
2020-05-03,11.11,4.5,16.0,4.0
2020-05-04,11.83,7.0,16.0,0.0
2020-05-05,9.83,5.39,15.0,0.0
2020-05-06,11.06,3.0,17.11,0.0
2020-05-07,14.17,4.72,21.0,0.0
2020-05-08,15.67,7.72,22.0,0.0
2020-05-09,17.11,9.11,24.0,0.0
2020-05-10,14.89,6.0,20.0,0.0
2020-05-11,8.06,3.0,13.0,2.0
2020-05-12,7.28,1.28,12.0,0.0
2020-05-13,8.22,2.39,13.0,0.0
2020-05-14,8.28,0.28,15.0,0.0
2020-05-15,9.39,1.28,16.28,0.0
2020-05-16,10.72,3.5,17.0,0.0
2020-05-17,13.0,3.89,20.0,0.0
2020-05-18,16.22,7.89,24.0,0.0
2020-05-19,16.56,9.0,24.0,0.0
2020-05-20,18.0,9.0,24.11,0.0
2020-05-21,19.94,10.28,27.22,0.0
2020-05-22,19.39,15.0,25.0,0.0
2020-05-23,15.22,11.0,19.39,0.0
2020-05-24,13.72,9.61,18.0,0.0
2020-05-25,17.06,11.5,22.28,0.0
2020-05-26,17.56,7.78,24.28,0.0
2020-05-27,17.0,10.78,24.0,0.0
2020-05-28,15.28,7.0,22.0,0.0
2020-05-29,16.22,7.0,23.0,0.0
2020-05-30,17.83,9.0,24.11,0.0
2020-05-31,17.22,9.28,22.28,0.0
2020-06-01,18.94,10.5,26.28,0.0
2020-06-02,20.44,11.22,28.0,0.0
2020-06-03,17.44,10.5,23.0,0.0
2020-06-04,13.06,10.0,15.0,0.0
2020-06-05,10.67,8.0,15.0,1.0
2020-06-06,11.94,6.89,16.0,6.0
2020-06-07,13.89,9.5,20.0,1.0
2020-06-08,13.11,11.39,16.0,1.0
2020-06-09,12.78,10.0,16.0,9.0
2020-06-10,13.39,8.72,16.28,1.0
2020-06-11,15.83,12.5,20.0,1.0
2020-06-12,17.28,10.72,23.0,0.0
2020-06-13,19.72,13.72,25.0,9.0
2020-06-14,19.28,15.61,23.39,0.0
2020-06-15,20.33,14.0,25.0,0.0
2020-06-16,19.39,14.0,24.0,0.0
2020-06-17,17.83,14.5,23.39,0.0
2020-06-18,17.67,13.78,22.39,12.0
2020-06-19,17.61,12.61,22.0,2.0
2020-06-20,17.11,11.0,22.0,0.0
2020-06-21,18.39,12.0,25.0,0.0
2020-06-22,17.67,11.0,23.0,9.0
2020-06-23,20.67,11.5,27.0,0.0
2020-06-24,23.56,14.22,30.0,0.0
2020-06-25,24.0,15.72,30.0,0.0
2020-06-26,23.89,18.0,30.0,0.0
2020-06-27,20.78,17.0,25.0,0.0
2020-06-28,18.0,13.0,22.0,1.0
2020-06-29,16.33,12.61,20.89,0.0
2020-06-30,16.56,12.61,20.0,0.0
2020-07-01,17.89,15.0,21.39,6.0
2020-07-02,17.33,13.72,20.28,23.0
2020-07-03,17.28,13.72,22.0,0.0
2020-07-04,17.78,14.28,20.22,0.0
2020-07-05,18.61,13.0,23.0,1.0
2020-07-06,15.44,11.78,19.0,1.0
2020-07-07,16.89,12.0,20.0,1.0
2020-07-08,15.11,12.0,18.0,0.0
2020-07-09,19.0,16.0,23.22,10.0
2020-07-10,16.39,11.78,19.0,0.0
2020-07-11,15.0,8.78,20.0,0.0
2020-07-12,15.72,8.0,21.11,0.0
2020-07-13,17.89,9.61,24.0,0.0
2020-07-14,15.61,13.0,18.0,0.0
2020-07-15,16.17,12.89,20.0,4.0
2020-07-16,15.5,14.0,17.39,0.0
2020-07-17,17.44,14.5,22.0,2.0
2020-07-18,20.06,14.0,25.5,0.0
2020-07-19,18.44,12.0,24.0,0.0
2020-07-20,16.67,11.0,21.0,1.0
2020-07-21,15.39,7.72,22.0,2.0
2020-07-22,15.72,7.78,21.0,0.0
2020-07-23,19.0,8.89,26.0,0.0
2020-07-24,18.22,15.0,22.0,0.0
2020-07-25,19.39,14.0,24.11,2.0
2020-07-26,18.89,14.0,23.0,3.0
2020-07-27,20.83,13.78,29.0,1.0
2020-07-28,19.06,15.0,22.39,0.0
2020-07-29,17.44,11.28,23.0,0.0
2020-07-30,21.11,13.28,28.22,0.0
2020-07-31,26.83,14.78,36.39,0.0
2020-08-01,22.61,16.61,28.0,0.0
2020-08-02,18.17,12.0,23.0,0.0
2020-08-03,16.44,10.89,23.0,0.0
2020-08-04,17.56,10.28,23.0,0.0
2020-08-05,21.44,12.39,29.0,0.0
2020-08-06,24.33,14.0,32.0,0.0
2020-08-07,27.28,16.11,34.0,0.0
2020-08-08,27.67,17.22,35.22,0.0
2020-08-09,26.39,20.5,33.0,1.0
2020-08-10,27.11,17.78,34.22,0.0
2020-08-11,26.5,19.61,33.11,0.0
2020-08-12,25.78,18.28,33.39,0.0
2020-08-13,24.56,20.0,31.28,0.0
2020-08-14,22.06,19.0,26.0,1.0
2020-08-15,21.44,17.5,27.0,3.0
2020-08-16,21.06,16.22,29.0,0.0
2020-08-17,20.17,15.72,26.0,2.0
2020-08-18,19.17,14.0,24.28,0.0
2020-08-19,20.78,15.0,27.28,0.0
2020-08-20,24.39,18.11,30.22,2.0
2020-08-21,24.56,19.0,29.28,0.0
2020-08-22,19.56,16.78,23.28,2.0
2020-08-23,18.0,15.0,22.11,1.0
2020-08-24,16.61,14.0,21.0,0.0
2020-08-25,17.78,13.0,23.72,3.0
2020-08-26,17.94,15.0,20.11,1.0
2020-08-27,16.78,11.39,22.0,0.0
2020-08-28,16.11,13.0,20.0,1.0
2020-08-29,14.33,11.0,18.0,5.0
2020-08-30,14.67,10.89,19.22,0.0
2020-08-31,15.06,12.0,18.39,13.0
2020-09-01,13.94,9.11,20.0,0.0
2020-09-02,15.0,9.61,21.0,0.0
2020-09-03,17.61,11.5,22.0,0.0
2020-09-04,18.28,15.72,21.78,1.0
2020-09-05,15.33,11.0,19.5,2.0
2020-09-06,13.89,9.0,19.5,1.0
2020-09-07,15.33,9.0,21.39,0.0
2020-09-08,16.94,13.72,19.0,0.0
2020-09-09,19.22,16.0,25.11,0.0
2020-09-10,16.28,11.0,21.0,0.0
2020-09-11,15.39,8.0,23.11,0.0
2020-09-12,16.11,11.0,21.39,0.0
2020-09-13,17.33,11.61,24.78,0.0
2020-09-14,21.11,10.89,31.72,0.0
2020-09-15,24.67,14.5,34.72,0.0
2020-09-16,20.72,15.0,28.0,0.0
2020-09-17,15.0,9.39,20.5,0.0
2020-09-18,15.06,6.72,24.22,0.0
2020-09-19,18.06,8.89,27.0,0.0
2020-09-20,17.0,10.0,25.0,0.0
2020-09-21,15.17,7.0,24.11,0.0
2020-09-22,16.28,8.61,24.22,0.0
2020-09-23,17.56,11.89,23.0,0.0
2020-09-24,13.72,11.0,18.0,5.0
2020-09-25,10.22,8.0,13.78,4.0
2020-09-26,11.44,9.28,13.39,10.0
2020-09-27,13.5,11.28,16.0,28.0
2020-09-28,12.83,11.72,15.11,11.0
2020-09-29,14.78,11.0,18.0,11.0
2020-09-30,15.94,12.78,19.0,1.0
2020-10-01,13.5,9.78,15.11,0.0
2020-10-02,11.83,8.72,15.0,13.0
2020-10-03,12.06,9.72,13.39,3.0
2020-10-04,11.61,9.72,14.0,5.0
2020-10-05,12.0,9.0,15.0,1.0
2020-10-06,12.78,10.78,16.0,3.0
2020-10-07,12.22,10.0,15.0,2.0
2020-10-08,13.89,9.78,17.0,0.0
2020-10-09,12.17,8.72,16.11,6.0
2020-10-10,9.67,7.0,12.39,0.0
2020-10-11,9.33,6.72,13.5,6.0
2020-10-12,10.22,7.61,14.0,1.0
2020-10-13,9.83,7.0,12.0,0.0
2020-10-14,7.67,2.78,12.0,0.0
2020-10-15,8.89,7.0,11.11,0.0
2020-10-16,8.44,6.0,11.0,0.0
2020-10-17,8.0,3.39,12.0,0.0
2020-10-18,9.67,7.0,13.0,0.0
2020-10-19,10.11,7.0,14.0,0.0
2020-10-20,12.78,7.0,16.0,0.0
2020-10-21,15.83,12.0,20.22,0.0
2020-10-22,14.28,11.0,17.0,5.0
2020-10-23,13.78,10.5,17.39,6.0
2020-10-24,13.78,11.72,15.22,0.0
2020-10-25,12.06,9.78,15.0,1.0
2020-10-26,10.28,8.0,12.0,8.0
2020-10-27,9.94,7.39,12.0,0.0
2020-10-28,11.22,8.61,13.11,1.0
2020-10-29,11.06,8.22,14.0,10.0
2020-10-30,14.0,11.28,15.39,3.0
2020-10-31,13.39,10.61,16.39,0.0
2020-11-01,14.5,10.0,18.0,2.0
2020-11-02,15.83,10.0,19.0,2.0
2020-11-03,8.78,6.0,12.0,4.0
2020-11-04,6.56,2.0,11.0,0.0
2020-11-05,5.28,0.78,11.0,0.0
2020-11-06,5.67,1.0,12.0,0.0
2020-11-07,9.06,2.5,16.0,0.0
2020-11-08,11.83,5.22,18.0,0.0
2020-11-09,12.44,8.0,16.0,0.0
2020-11-10,11.56,9.0,15.0,0.0
2020-11-11,10.83,8.72,13.0,8.0
2020-11-12,10.39,7.0,12.22,0.0
2020-11-13,10.72,6.0,14.0,1.0
2020-11-14,13.0,11.0,15.0,0.0
2020-11-15,12.72,9.72,15.0,0.0
2020-11-16,10.17,7.78,12.0,8.0
2020-11-17,11.33,9.5,13.0,1.0
2020-11-18,12.39,8.0,16.0,0.0
2020-11-19,8.61,5.0,11.11,1.0
2020-11-20,4.56,2.0,8.0,0.0
2020-11-21,7.78,2.72,10.0,0.0
2020-11-22,8.89,8.0,10.0,0.0
2020-11-23,8.17,5.0,10.0,1.0
2020-11-24,8.0,5.0,11.0,0.0
2020-11-25,7.17,4.0,10.0,0.0
2020-11-26,8.17,6.0,11.5,0.0
2020-11-27,6.72,5.61,8.0,0.0
2020-11-28,5.17,2.0,10.0,0.0
2020-11-29,2.11,-2.0,3.28,0.0
2020-11-30,1.83,-2.5,7.0,0.0
2020-12-01,7.56,3.89,9.22,6.0
2020-12-02,6.22,5.0,7.0,5.0
2020-12-03,5.78,5.0,6.0,0.0
2020-12-04,5.17,0.0,8.0,4.0
2020-12-05,2.61,-0.22,5.0,1.0
2020-12-06,-0.11,-2.0,1.0,0.0
2020-12-07,1.56,-0.22,3.0,0.0
2020-12-08,0.94,-1.0,4.0,0.0
2020-12-09,1.44,-1.22,3.22,0.0
2020-12-10,2.67,1.0,5.0,0.0
2020-12-11,4.11,0.72,7.0,0.0
2020-12-12,7.78,5.89,9.0,4.0
2020-12-13,6.5,4.72,8.0,2.0
2020-12-14,9.33,6.11,11.0,1.0
2020-12-15,8.44,5.78,10.0,5.0
2020-12-16,8.06,5.0,11.0,4.0
2020-12-17,8.89,6.0,10.0,0.0
2020-12-18,8.61,6.0,11.11,3.0
2020-12-19,8.89,7.0,11.22,0.0
2020-12-20,8.5,6.0,10.0,1.0
2020-12-21,8.44,5.0,14.0,1.0
2020-12-22,12.78,9.72,14.0,4.0
2020-12-23,11.44,9.0,13.0,5.0
2020-12-24,5.67,3.0,9.0,7.0
2020-12-25,3.06,0.78,6.0,3.0
2020-12-26,3.61,1.0,5.28,1.0
2020-12-27,4.78,3.0,6.0,0.0
2020-12-28,2.83,0.0,5.0,16.0
2020-12-29,2.72,-0.28,4.39,0.0
2020-12-30,3.22,0.61,5.11,0.0
2020-12-31,2.39,1.0,3.22,4.0
2021-01-01,2.0,0.0,5.0,3.0
2021-01-02,2.5,0.11,4.11,0.0
2021-01-03,2.44,1.39,3.11,0.0
2021-01-04,2.0,1.5,2.28,0.0
2021-01-05,2.0,1.61,2.28,2.0
2021-01-06,2.33,1.0,3.0,0.0
2021-01-07,2.0,0.61,4.0,0.0
2021-01-08,1.94,-2.22,4.0,1.0
2021-01-09,-0.61,-3.39,4.39,2.0
2021-01-10,0.44,-1.5,4.39,0.0
2021-01-11,3.44,-1.78,6.0,0.0
2021-01-12,5.78,1.0,8.11,2.0
2021-01-13,2.78,0.0,4.39,18.0
2021-01-14,1.67,0.0,3.39,0.0
2021-01-15,0.22,-1.0,1.39,5.0
2021-01-16,-0.06,-1.0,1.0,0.0
2021-01-17,4.22,-0.72,7.0,1.0
2021-01-18,4.28,2.0,6.0,2.0
2021-01-19,6.17,4.0,8.0,0.0
2021-01-20,8.61,5.78,11.0,6.0
2021-01-21,7.72,4.89,12.0,1.0
2021-01-22,4.11,1.78,7.0,13.0
2021-01-23,3.11,0.0,5.11,1.0
2021-01-24,1.39,0.0,3.0,2.0
2021-01-25,2.17,0.61,4.39,2.0
2021-01-26,3.06,1.0,5.28,0.0
2021-01-27,3.61,0.5,6.0,0.0
2021-01-28,8.5,5.0,11.22,1.0
2021-01-29,9.17,8.0,11.0,14.0
2021-01-30,2.39,0.0,8.0,9.0
2021-01-31,0.56,-2.0,2.28,8.0
2021-02-01,3.11,1.39,4.11,4.0
2021-02-02,7.89,3.28,11.39,2.0
2021-02-03,9.44,7.78,12.0,3.0
2021-02-04,7.44,4.0,10.0,14.0
2021-02-05,7.56,4.89,10.28,0.0
2021-02-06,4.78,-0.22,8.0,0.0
2021-02-07,-2.11,-4.22,0.0,10.0
2021-02-08,-5.39,-7.28,-4.0,3.0
2021-02-09,-6.39,-9.0,-3.0,1.0
2021-02-10,-7.56,-10.0,-4.0,0.0
2021-02-11,-5.6866666666666665,-8.333333333333334,-2.5933333333333337,0.0
2021-02-12,-3.8133333333333335,-6.666666666666666,-1.186666666666667,0.0
2021-02-13,-1.94,-5.0,0.22,0.0
2021-02-14,-0.61,-8.22,5.0,0.0
2021-02-15,4.0,1.28,6.0,0.0
2021-02-16,8.5,4.28,13.0,2.0
2021-02-17,9.5,7.0,12.0,4.0
2021-02-18,8.17,5.0,12.0,0.0
2021-02-19,5.17,2.72,9.0,4.0
2021-02-20,14.39,12.5,16.22,0.0
2021-02-21,12.22,8.72,17.11,0.0
2021-02-22,12.56,7.28,16.39,0.0
2021-02-23,14.06,9.72,17.28,0.0
2021-02-24,14.0,10.28,18.28,0.0
2021-02-25,11.72,8.0,17.0,0.0
2021-02-26,7.22,2.61,10.22,4.0
2021-02-27,3.17,1.0,6.0,1.0
2021-02-28,5.17,0.0,11.0,0.0
2021-03-01,4.94,-0.39,11.11,0.0
2021-03-02,8.11,1.61,16.0,0.0
2021-03-03,10.17,5.0,16.0,0.0
2021-03-04,4.83,3.0,6.0,0.0
2021-03-05,2.78,-1.0,6.0,13.0
2021-03-06,1.44,-3.28,7.0,0.0
2021-03-07,1.17,-3.28,6.0,0.0
2021-03-08,4.33,0.0,9.22,0.0
2021-03-09,5.33,3.5,8.0,0.0
2021-03-10,6.67,3.0,10.11,1.0
2021-03-11,9.56,6.0,12.28,1.0
2021-03-12,7.11,4.89,9.0,2.0
2021-03-13,7.39,4.0,10.0,0.0
2021-03-14,5.94,2.72,9.0,8.0
2021-03-15,6.33,4.89,9.0,2.0
2021-03-16,5.44,4.0,6.0,3.0
2021-03-17,5.33,3.61,8.0,6.0
2021-03-18,4.67,1.5,7.0,1.0
2021-03-19,4.22,0.0,8.0,0.0
2021-03-20,4.33,-1.0,9.0,0.0
2021-03-21,6.33,3.0,8.11,0.0
2021-03-22,5.61,2.89,8.0,0.0
2021-03-23,7.83,4.0,12.0,0.0
2021-03-24,9.0,2.39,15.11,0.0
2021-03-25,8.39,4.61,12.0,0.0
2021-03-26,8.83,5.0,13.0,0.0
2021-03-27,6.94,3.78,10.22,3.0
2021-03-28,9.61,4.39,13.39,0.0
2021-03-29,13.0,6.39,19.0,0.0
2021-03-30,15.0,6.28,22.11,0.0
